restaurant_id,restaurant_name,has_menu,method,valid_review_count,top1_menu,top1_count,top2_menu,top2_count,top3_menu,top3_count,top4_menu,top4_count,top5_menu,top5_count
catchtable_5lBK53XA0ufDIoHUZMI2Ag,운멜로키친 3호점,True,weighted_match,159,운멜로 뇨끼 크레마,42,상하이 가리비 파스타,20,포크 안심 스테이크,12,알리오 올리오,7,토마토 핫칠리 파스타,7
catchtable_jDczplWWbuvKQ9uFN47iwg,야키토리 로만 잠실새내 본점,True,weighted_match,104,츠쿠네,18,고등어솥밥,7,내장탕,2,다리살,1,대동맥,1
catchtable_sK_vqzOlXv7NuX3GyhD-9w,도트블랭킷 삼청한옥점,True,weighted_match,429,한 끼 든든 아보카도 샐러드,82,아보카도 베이컨 블랭킷,28,오늘의 스프,15,과콰몰리 쉬림프 블랭킷,10,고기듬뿍 롤링치즈 블랭킷,9
catchtable_ss-rxyrGejygrmtuMF8R2A,필앳홈 스테이크하우스 잠실점,True,weighted_match,213,트러플 관자 크림 파스타,43,라구 볼로네제 파스타,15,츄러스 프렌치토스트,11,문어 바질 리조또,9,에그 인 굴라쉬,6
catchtable_z2C_OQuUbze0WIrLNr106w,MELT,True,weighted_match,238,,,,,,,,,,
catchtable_0bmz_whLdG6j0otZgvXGUg,네기스키야키 압구정점,True,weighted_match,1470,런치 토마토 스키야키 코스(한우 1++),293,런치 토마토 스키야키 코스(미국산),293,토마토 스키야키 A코스(한우 1++),293,토마토 스키야키 B코스(한우 1++),293,토마토 스키야키 A코스(미국산),293
catchtable_hijp-vPNNJ3yt1_FLmvG7w,코메 벤또,True,weighted_match,126,네기도로동,27,들기름 소바 정식,19,냉소바 정식(여름 한정),17,사케동,15,우나기동,14
catchtable_ZfJrEgnAk08UNHM-1m5KjQ,hen,True,weighted_match,136,한우 고기국수,28,커리치킨도리아,27,네모집 된장라면,6,수이 하이볼,6,하이볼 세트,5
catchtable_4rJyDCFI-cb7hAbTWUS3UQ,OSTERIA BEVINO,True,weighted_match,200,"리보르노 항, 붉은 바다 - 링귀니 비스큐 [Toscana · Livorno]",24,"소스탄자에서 만난 기적, 로렌조 치킨 [Toscana · Firenze]",22,바람과 빛 사이에 머문 시간 - 보따르가,16,"바다의 시간을 담은, 모스카르디니 - 쭈꾸미 아쿠아 파짜",15,"수확의 순간, 마테오 쉐프의 선택 - 살시차 베이비 로메인",7
catchtable_sPq9p2kA4wSvuoqduYkqnQ,지칸 삼성1호점,True,weighted_match,485,스페셜디너오마카세,57,디너단품예약,55,디너하프오마카세,55,런치오마카세(6코스),55,런치스키야키정식,18
catchtable_-SOM650B0d0lycw49BJ6gg,Chai797 여의도점,True,weighted_match,219,탕수육,16,유린기,6,유산슬,5,금상,3,깐풍기,2
catchtable_8FDpjuErBETCr7AdZnrM8Q,스시미야비,True,weighted_match,1052,사케 오마카세,195,런치 오마카세,173,디너 오마카세,172,디너 오마카세 특,170,런치 오마카세 특,169
catchtable_JTkn6AairR-R7r2ktS7r0Q,서울로인 여의도점,True,weighted_match,838,(런치)반가 한우 소 불고기 코스,258,(런치/디너)진연 한우 코스,250,(런치/디너)선화 한우 코스,249,(런치)종가 한우 코스,246,(런치/디너)수라 한우 코스,246
catchtable_p8Ox7h9_Y_T7sexjp6FHJQ,566라멘,True,weighted_match,1125,小 시루나시,50,大 시루나시,50,小 라멘,1,,,,
catchtable_oZ6PLCNCHtR_gJQpDdVdIg,335kitchen 광교아브뉴프랑점,True,weighted_match,118,소고기 샤브샤브(평일 점심),22,소고기 샤브샤브(저녁ㆍ휴일),22,어린이(7세~초등학생),1,,,,
catchtable_v25xFMF4zdzVf14fFFpS-A,툴롱 Toulon,True,weighted_match,1250,툴롱샐러드,57,오리가슴살 스테이크,31,달고기 뫼니에르,21,전복에스카르고,16,양파스프,13
catchtable_PuwHFDph2YHjIUMmZJ1spw,페피트(PEPITE),True,weighted_match,187,우니파스타,12,홍새우 파스타,4,전복 아에모노,4,대구스테이크,3,한우 비프 타르타르,2
catchtable_6lq-EkKysuq3ouPZBKHFag,카쿠스시,True,weighted_match,509,포장스시,91,런치 오마카세,67,디너 오마카세,64,교쿠포장(반판),5,,
catchtable_GkjTXHs4fbyFvfQ_Z3frkg,키즈나스시 고양,True,weighted_match,685,스시오마카세 특선디너,138,lunch 오마카세,137,,,,,,
catchtable_H-YGwuP6wtRGKZ8APWgz4Q,백일평냉,True,weighted_match,657,평양냉면,103,제육,53,이북만두,40,비빔,36,편육,25
catchtable_9IcgmiokH0TPS2pkfIVYBw,봄담아 등촌점,True,weighted_match,1101,평일 LUNCH 소인,16,평일 LUNCH 대인,15,평일 DINNER(주말/공휴일),15,삼겹살 120g,1,,
catchtable_7FLJupVvFNcK4XzUAJ14Og,디핀 을지로3가(점입가경),True,weighted_match,922,와인,30,양고기 마파두부,7,오이 탕탕이,7,디핀 아이스크림,3,디핀 라이스,3
catchtable_Udn3VODHnLllj7uBBsfunw,다솥맛집 김포현대아울렛점,True,weighted_match,127,통문어 솥밥,11,와규스테이크 솥밥,10,갈치구이 흰솥밥,9,낙지 솥밥,3,갈치조림 흰솥밥,3
catchtable_TWHIajAj8fXne_N2Ef2MFw,더바냐,True,weighted_match,100,오리다리살 콩피 스테이크,9,허니레몬 젤리 샐러드,8,NO.9 ++1 한우 채끝등심 스테이크,3,한우 채끝 카프파치오 & 루꼴라,2,- 디너 주류 필수입니다.,2
catchtable_vZ1ZYH1w_slzVoA37doYpw,도산정육블랙 청담본점,True,weighted_match,279,항정살,6,한우물회,2,김치볶음밥,2,젓갈볶음밥,1,비빔냉면,1
catchtable_1j4qqnnPDEDH74GSm2FWlQ,코야마,True,weighted_match,622,스시오마카세(런치),168,스시오마카세(디너),168,,,,,,
catchtable_saLbwt0OgTBHM_SzPys-bA,꼬미다 큐큐큐,True,weighted_match,1072,뽈뽀,197,감바스 샐러드,9,단호박 수프,5,미트볼 파스타,5,버섯 크림 파스타,4
catchtable_rm0Ztnsdg3FtguvWSgRIRQ,비볼리 합정,True,weighted_match,218,새우 알리오올리오 파스타,63,하프&하프 로마식 피자,51,크림버섯 리조또,31,카프레제 샐러드,11,카치오 & 페페 행거 치프 비볼리 시그니처,11
catchtable_3JBIcbW7WwEaSUHFXCmkEg,브라이리퍼블릭 이태원점,True,weighted_match,111,미트 플래터,24,양고기 포이키,18,파이와 사이드(1),14,말바 푸딩,4,버니 차우,1
catchtable_r-h-N5QyjFItF65QxEV7BQ,이요이요스시 공덕1호점,True,weighted_match,1373,스시 포장,186,LUNCH 스시 (카운터),170,LUNCH 스시 (테이블),170,DINNER 스시 (카운터),170,DINNER 스시 (테이블),170
catchtable_72i-c6KluaGvrp1SzlhCtA,신사고집 신논현점,True,weighted_match,314,삼겹살,20,목살,13,가브리살,4,항정살,3,야채모듬,1
catchtable_8ZeiFU3jXtTGr_9p3LGvwA,대장장어,True,weighted_match,258,[시그니처] 대장장어,23,장어솥밥,21,장어라면,12,장어보양탕,6,계절 된장찌깨,2
catchtable_IHfd5v3orTEkFy9T_zaQJA,엘릿,True,weighted_match,393,육회김밥,71,티라미수,5,메로구이 갓김치 리조또,3,샹그리아,2,트러플 크림 뇨끼,1
catchtable_XOaEM5gkjHSQ5-vVUeHcRw,톰루이 반더 앨리슨,True,weighted_match,131,트러플 살사 감자튀김,3,감바스,2,나쵸,2,떡볶이,2,카프레제,2
catchtable_tt5SkjmeJXpEg83fUyrhow,신독,True,weighted_match,474,우니,8,사바 보우즈시,2,마구로 치즈아에,2,제철 사시미 모리아와세,1,토리 가라아게,1
catchtable_8so2Px7gPeV18McqN36I8A,대물섬,True,weighted_match,1441,소금김밥,374,해물 돌판 짜파게티,6,대물 뽈락구이,3,오징어 김치 수제비,2,포항 복튀김,1
catchtable_HtUf0-hdkmaRUhCHBeEF1g,무탄 코엑스점,True,weighted_match,1220,고추유린기,75,스테이크 트러플 자장면,8,대파 유린기,5,마파두부+볶음밥,2,뚝배기 마파두부,2
catchtable_vHbVBGmqUiq7QPhmcti8tA,바리에가타 신논현,True,weighted_match,1235,단새우 로제 딸리아딸레 파스타,5,바리에이드,4,블랙트러플 화이트크림라구 파스타,3,초리조 아이올리 비프타르타르,3,봄날의 햇살,2
catchtable_V6OLeuXdVhd1rX_FylLCig,진지아,True,weighted_match,251,망고 크림새우,2,마장면,2,가리비 멘보샤,2,철판 마라샹궈,1,마파 산수두부,1
catchtable_4MxFdxuJmhxhgA_FJ-ESIg,윤슬,True,weighted_match,385,전복 리조또,5,부채살 스테이크,4,게 내장 크림 파스타,3,수비드 항정살,3,오겹살 두루치기,2
catchtable_xDIcVtHRn3Ksa2jBWT03LA,엘 꾸비또,True,weighted_match,208,꿀대구,3,해산물 빠에야,2,이베리코 프레사,2,오징어 튀김,2,스테이크 샐러드,1
catchtable_VEw3MpRPyZ-Jo6ftR6QI1Q,오늘초밥 범계점,True,weighted_match,1381,한 접시 당 균일가,61,,,,,,,,
catchtable_ttkVnX4GYimtaYPfeyvs1g,파스타 트리오,True,weighted_match,123,시그니처 쉬림프 오일 파스타,12,트러플 포르치니 크림 파케리,8,꾸덕 까르보나라,3,리코타치즈 샐러드,3,우대갈비 스테이크,3
catchtable_4qnlM9k4K_JUhKH3MiRMBQ,카이퍼 청담,True,weighted_match,229,로제 파스타,4,라구 파스타,4,시저샐러드,4,라자냐,3,꿀대구 스테이크,3
catchtable_KaZkZzCmXExeNCnaZvI02Q,어라우즈 arouz,True,weighted_match,383,타파스 오마카세 1인,67,,,,,,,,
catchtable_QJtuoMEyDKrm2tn_PE1Tvg,한와담블랙 강남 [All Room Dining],True,weighted_match,392,[프라이빗룸] 4~20명 룸 예약가능,135,[한우메뉴] 숙성 한우등심,28,[한우메뉴] 숙성 한우 꽃등심,28,[주류] 하우스와인(레드와인),24,[한우메뉴] 한와담 특안심,22
catchtable_kUwwtX0yE_0ky0t7P--MsA,산도스 성수 (SANDOS),True,weighted_match,193,보드카 산도 1인 세트,77,OG 산도 1인세트,54,OG 산도 2인 세트,54,유자 당근 라페 (S),20,화이트 차이브 1인 세트,13
catchtable_GhZewIO5kPxeGvw6PTqwKA,지우 스시,True,weighted_match,253,디너 A,1,디너 B,1,,,,,,
catchtable__FM2mUgUuJFpLueBat_enw,아난티 앳 강남 비앙드,True,weighted_match,139,오늘의 메인,12,굴라쉬 스튜 & 푸실리,12,채끝 등심,10,오늘의 샤퀴테리 플레이트,10,아스파라거스 샐러드,8
catchtable_I3PlQCiM0D0g6U-wLgPHRA,어가 가이텐스시 남천점,True,weighted_match,205,빨간접시,14,검은색접시,12,,,,,,
catchtable_gkGp4CafAeYre8hLuKcr6g,와쇼쿠예인,True,weighted_match,824,디너 미니코스 (20:00),73,"룸 코스 (18:30, 19:00)",71,"런치코스(12:00, 12:30)",71,"평일/주말 (18:30, 19:00)",6,,
catchtable_HlLrs6wd6hLEG-Dkc9B2OA,테루아,True,weighted_match,745,,,,,,,,,,
catchtable_FhE-mAKsD1nq2UlCdF0urA,일월카츠,True,weighted_match,1496,히레카츠,66,로스카츠,40,모듬카츠,13,목살카츠,7,상 로스카츠,4
catchtable_9ddsp88yFM0h2St-ZomrTA,첨벙,True,weighted_match,631,숙성회 모듬 1번,60,숙성회 모듬 2번,60,숙성회 모듬 3번,60,연어김밥,57,겨울시즌 ★ 대방어 작은 사이즈,32
catchtable_gmbdIOomfEC9-7zeyb8BPA,빈 투 파리스,True,weighted_match,148,커피 페어링 (1인),62,와인 페어링 (1인),53,빈 투 파리스 6 코스 (1인),15,디카페인 페어링 (1인),4,,
catchtable_oFTjjp2q-kPcvRQLdmHnZA,센트럴 윤잇 국립극장점,True,weighted_match,167,연어 스테이크와 허브 요거트 소스,12,쉬림프 먹물 파스타,9,플라워 허브 버터 & 브레드,5,그릴드 머쉬룸 치킨 샐러드,4,윤잇팜 바질 페스토 스파게티니,4
catchtable_LQ9SeFCAS5qCt_R_UvoqAw,버터램,True,weighted_match,239,양갈비,37,프렌치렉,23,양카레,15,양등심,6,간장새우,5
catchtable_61JymI8eb-0MgpSx3cqYVQ,가야밀냉면해물칼국수 본점,True,weighted_match,698,감자전,59,콩밀면,59,비빔밀면,54,해물파전,44,물밀면,43
catchtable_CspLoaFiIN-oF368hrq6pQ,빕스 마곡 원그로브점,True,weighted_match,129,샐러드바(런치),12,샐러드바(디너/주말),12,취학 샐러드바,12,미취학 샐러드바,12,,
catchtable_Ip4ocXDWDcQ4UmDpbKDa0w,스시사카바 압구정,True,weighted_match,144,煮魚 - にざかな / 생선조림(한정),9,기린 생 맥주 / キリン 生 ビル,5,· 鯖 / さば - 고등어,5,콜키지,4,· どろ - 도로,2
catchtable_3AKc5GBrzbo3lBVh33zsqg,스시이카리,True,weighted_match,837,런치 오마카세,108,디너 오마카세,108,디너 사케페어링 코스,61,,,,
catchtable_7YDg2g4TxcuMPb-Eds2nKQ,쿠촐로 서울,True,weighted_match,3440,버터치킨,106,레몬 파스타,39,화이트 라구,23,티라미수,12,로스트치킨,10
catchtable_4NiKChI8p9KB6LvprFNkkQ,샤브올데이 서울 화곡점,True,weighted_match,151,다양한 샐러드바 무제한 제공!,20,주말 및 공휴일(고기무제한),11,신선한 월남쌈 무제한 제공!,8,품질 좋은 소고기 무제한 제공!,7,리버스탭 무제한 제공!,4
catchtable_53g862EI4EYK_zTT5iMLjw,니하오 중식뷔페,True,weighted_match,450,중식뷔페,15,,,,,,,,
catchtable_zToPZ1RRb1vq_CaLqIQhSA,그랜드 머큐어 임피리얼 팰리스 카페 델마르,True,weighted_match,164,골든 망고 하이티 세트,12,델마르 하이티세트,11,,,,,,
catchtable_j-kIZ1Z9ASo1UxxRrYZnMw,야키토리 온정,True,weighted_match,828,닭곰탕,18,츠쿠네,14,염통,13,등살,9,껍질,8
catchtable_A1Hzpvi8j4Vlv63-IEIWOw,화이트와인개러지,True,weighted_match,295,세비체,21,아롱사태 쌀국수,18,본 매로우와 라구소스 파스타,16,통항정살과 고사리구이,11,수제 뇨끼,6
catchtable_dN2HdyoZHiFKpTWY6IpV2A,어물전 청 한남점,True,weighted_match,1021,고성 단새우,52,"성게알 아이스크림, 멸치막장",43,통영 한치,14,한우 떡갈비 한상,13,제철 모듬회,4
catchtable_ruL2_qlhBWD4WDDFNDBgdA,MOTT 32 SEOUL,True,weighted_match,1248,군만두,6,블랙 트러플 메추리알 샤오마이,6,사천식 교자,4,해산물 산라 소룡포,4,불도장,4
catchtable_B-XWqNBQr5aXCZV8z5YOVQ,스시호우,True,weighted_match,1187,디너 오마카세,246,런치 오마카세,244,,,,,,
catchtable_mvpdjrNRB_DUtqE0FMdGwQ,상록회관 새솔점,True,weighted_match,101,삼겹살,8,,,,,,,,
catchtable_dxiwBELP4QEFlpZtOXLlMw,까사델비노,True,weighted_match,193,돌문어 & 고추피클 파스타 (Octopus & Pepper pickles),10,엔쵸비 & 토마토 오일 파스타 (Anchovy & Cherry Tomato Oil Pasta (Dry Linguine) ),10,살시차 토마토 파스타 (Italian Salsiccia & Sea Greens Tomato Pasta (Dry Spaghettini) ),9,버팔로 모짜렐라 & 토마토 샐러드 (Buffalo Mozzarella Caprese with Garlic-Mustard Vinaigrette),2,버팔로윙 (Buffalo Wings with Salad),2
catchtable_5A18qHgvhdshYxR9HepvHQ,야키토리 쇼몽,True,weighted_match,221,안심,11,야키토리 쇼몽 3종 코스,10,야키토리 쇼몽 6종 코스,10,야키토리 쇼몽 9종 코스,10,트러플 다리살,7
catchtable_PLUatO7ez0muHxsBA_bSrg,와인쉬어리,True,weighted_match,185,묵은지 해산물 파스타,7,가리비 관자와 까펠리니,4,해산물 토마토 스튜,3,가지와 라구소스,3,루꼴라 샐러드,3
catchtable_mHAHmXVAJDgAJpWantykww,파씨오네,True,weighted_match,1182,런치코스,150,디너코스,146,,,,,,
catchtable_TOWMOCpfNvwalD4DMiZ5_g,피쇽(piishock),True,weighted_match,1006,우렁이,107,비지 파스타,65,새우 파스타,25,라구 파스타,19,바질 파스타,10
catchtable_SchQAsI9ut_beOcqBp1BfA,로바타아키,True,weighted_match,378,라멘,16,가리비,7,삼치,5,감자사라다,4,오차츠케,3
catchtable_3kP5PnvT5oQakTLWkE-h0g,몽중헌 공덕점,True,weighted_match,1370,유린기,16,깐풍기,10,구채교,9,하교,8,춘권,6
catchtable_SDiK2ExwV3swGmrkBrirtw,소문난닭갈비,True,weighted_match,120,치즈볶음밥,11,들기름막국수,7,소금 - 숯불,3,메밀막국수(비),3,간장 - 숯불,2
catchtable_1FY80FKA2sAKwVPukUeVCA,우미집(牛尾集),True,weighted_match,169,전통주,12,김치전,11,마늘볶음밥,10,감자채전,9,꼬리수육,5
catchtable_dWgABEocIf3JO_vZX0xpUg,조무락닭갈비,True,weighted_match,159,소금닭갈비(1인분 230g),38,들기름막국수(사이드메뉴),35,간장닭갈비(1인분 230g),32,고추장닭갈비(1인분 230g),20,비조리용 포장 닭갈비 (1팩 450g),19
catchtable_6ZR22rCyxkGHcRzL3M8YmA,한식 다이닝 이음,True,weighted_match,137,,,,,,,,,,
catchtable_edJc-ivkV0d-t9rhufUh8g,진주식당,True,weighted_match,702,해물라면,11,모듬튀김,6,알탕,3,서더리탕,3,전복죽,3
catchtable_W-JL7V-06dyMFCRwhZTQLg,테이블보,True,weighted_match,134,후추 파스타,4,당근라페,4,부라타 페스토 투게더,2,바질 까사레체,2,올리브,1
catchtable_NkBF3yMq_npy6QEA0uPvbQ,Ember Amber 엠버앰버,True,weighted_match,430,[Oak] Pork Wellington 돼지 안심 웰링턴,48,[Oak] 4 Different Kinds of Mushroom 4가지 버섯,24,[Grape] Uni pasta 성게알 파스타,19,[Apple]Sour Dough Bread & Kelp Butter 사워도우 브레드 & 스모크 다시마 버터,13,[Hay] Fish & Burnt Leek 반건조 생선 & 구운대파크림,8
catchtable_oTHOgQmQtLLPMUdjei6WHA,페코리노,True,weighted_match,1416,1. Prosciutto - 프로슈또 산다니엘레 <이탈리아> 주문즉시 슬라이스,78,Tiramisu 티라미수 with 쿠키크럼,52,Baci Di Dama (2pcs) 바치디다마 with 누텔라 이탈리아 오리지널 쿠키,40,6. Tartare - 한우 타르타르,27,5. Trippa - 트리빠,21
catchtable_kiILacBZH5ML3w50Za2dEg,소류,True,weighted_match,242,런치정식,4,,,,,,,,
catchtable_14eFjV-E4qZqXQXtUqmayw,uptempo,True,weighted_match,211,페퍼 치즈 파스타,25,새우 로제 파스타,20,업템포 스테이크,18,쉬림프 레몬 파스타,14,업템포 바스크 치즈케이크 - 미니 홀 케이크,8
catchtable_NIHYnBOmANBnR4KHhvnWSQ,로바타 탄요,True,weighted_match,423,우설,38,오돌갈비,16,우설스테이크,11,소꼬리,7,토종닭구이,2
catchtable_SPK5O9uTWVjmY27iYCOHMQ,한남동 마구로센 참치,True,weighted_match,189,B 코스,14,A 코스,13,C 코스,13,스페셜코스,13,오토로초밥,2
catchtable_rabjb3CglshUzGIxy9VFMg,솔솥 청담점,True,weighted_match,138,도미관자솥밥,4,유린기,2,삼계솥밥,2,스테이크솥밥,1,갈치솥밥,1
catchtable_pY7xy8ZNVmtBi0k-zzZQFg,마노디셰프 명동점,True,weighted_match,397,스테이크 피자,34,봉골레 알리올리오 파스타,23,참송이 크림 뇨끼,23,프리미엄 토마토 씨푸드 파스타,22,감태 페스토 & 문어 뇨끼,22
catchtable__YQ3ApdZPUpnxprlCC4rkw,오드하우스,True,weighted_match,1500,고사리 파스타,50,뽈뽀,37,라구 파스타,16,오늘의 스프,12,감태 파스타,12
catchtable_47jHT01fp_nCI0cT-mo03Q,온6.5,True,weighted_match,1283,김치튀김,129,배추쌈,38,성게 김 국수,4,김치떡볶이,3,오리구이,2
catchtable_UBhNkTv3x8dinXvCVf4ECw,성수 신데렐라,True,weighted_match,206,6가지의 시그니쳐 구두 칵테일,70,흰살 생선 스테이크,6,화이트 머쉬룸 크림 뇨끼,5,뽈뽀 with 오렌지 당근 퓨레,5,쉬림프 바질 크림 파스타,5
catchtable_xTOdHDDwsh767F-1YYnNsg,본 인 브라질,True,weighted_match,105,슈하스코 무한리필+양갈비스테이크,34,슈하스코 무한리필(주중 런치),23,슈하스코 무한리필,23,슈하스코 한바퀴,16,슈하스코 한바퀴(주중 런치),13
catchtable_zttmpLw8vBkuWYIJnBH60A,시스트로,True,weighted_match,106,한우 큐브 스테이크(300g),7,바칼라(이태리식대구감자),6,풍기리가토니,5,앉은뱅이밀 리조또(샤프란),5,앉은뱅이밀 리조또(토마토),5
catchtable_zp_khze4V3KR-hlykqPUvg,야키토리 타쿠야,True,weighted_match,257,야키토리,61,*메인코스,33,*하프코스 (디너 2부 부터 가능),33,야채,10,특수부위,2
catchtable_t2i7D-r-3lkCM94oxpjCcA,두어마리 삼성점,True,weighted_match,109,바다장어구이 (1인분),42,장어회,40,장어탕,39,우니 장어회,28,장어덮밥,27
